Marca_temporal,Departamento,Municipio,FechaHora,Incidente,SubIncidente,Coordenadas,latitud,Longitud
2024-01-06T09:35:49.289Z,Francisco Morazan ,Distrito Central,2024-01-06T07:58:00Z,Delitos Contra La Propiedad,Robo A Personas,"14.086834, -87.232174",14.086834,-87.232174
2024-01-06T09:39:06.18Z,Francisco Morazan ,Distrito Central,2024-01-06T07:21:00Z,Accidente de Transito,Colisión,"14.121926868545968, -87.22510810645775",14.121926868545968,-87.22510810645775
2024-01-06T09:57:45.484Z,Olancho ,Juticalpa ,2024-01-06T07:59:00Z,Accidente de Transito,Caída,"14.657948402272098, -86.21250720517276",14.657948402272098,-86.21250720517276
2024-01-06T10:03:15.025Z,Comayagua ,Taulabé ,2024-01-06T08:06:00Z,Incendio,Vehicular,"14.667462983453568, -87.98727041421817",14.667462983453568,-87.98727041421817
2024-01-06T10:34:29.393Z,Francisco Morazan ,Distrito Central,2024-01-06T08:38:00Z,Accidente de Transito,Colisión,"13.809284283243548, -87.2617006366758",13.809284283243548,-87.2617006366758
2024-01-06T10:37:57.794Z,Francisco Morazan ,Distrito Central,2024-01-06T09:08:00Z,Accidente de Transito,Colisión,"14.049782448254039, -87.20963091871087",14.049782448254039,-87.20963091871087
2024-01-06T10:45:56.96Z,El Paraiso ,Danlí,2024-01-06T08:44:00Z,Delitos Contra La Propiedad,Robo A Vivienda,"14.04951136113031, -86.56498195952493",14.04951136113031,-86.56498195952493
2024-01-06T11:04:47.87Z,Francisco Morazan ,Distrito Central,2024-01-06T08:50:00Z,Emergencia Medica,Emergencia Médica,"14.085980929471951, -87.2335272674534",14.085980929471951,-87.2335272674534
2024-01-06T11:05:42.956Z,Francisco Morazan ,Distrito Central,2024-01-06T10:27:00Z,Accidente de Transito,Colisión,"14.05511547705983, -87.18118662405844",14.05511547705983,-87.18118662405844
2024-01-06T11:13:24.296Z,Francisco Morazan ,Distrito Central,2024-01-06T09:29:00Z,Emergencia Medica,Emergencia Médica,"14.11810481409355, -87.18433711380817",14.11810481409355,-87.18433711380817
2024-01-06T11:15:07.922Z,Francisco Morazan ,Distrito Central,2024-01-06T09:58:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.081876760272452, -87.15117385261799",14.081876760272452,-87.15117385261799
2024-01-06T11:18:06.346Z,El Paraiso ,Danlí,2024-01-06T08:30:00Z,Accidente de Transito,Colisión,"14.050532463129416, -86.56991784156256",14.050532463129416,-86.56991784156256
2024-01-06T11:21:24.539Z,Francisco Morazan ,Ojojona ,2024-01-06T10:13:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"13.933452732579916, -87.29337980813186",13.933452732579916,-87.29337980813186
2024-01-06T11:22:06.546Z,El Paraiso ,Danlí,2024-01-06T08:54:00Z,Emergencia Medica,Emergencia Médica,"14.042970675880637, -86.55606029599933",14.042970675880637,-86.55606029599933
2024-01-06T11:25:55.598Z,La Paz ,Marcala ,2024-01-06T10:00:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.15898147788216, -88.04119156143798",14.15898147788216,-88.04119156143798
2024-01-06T11:29:54.543Z,Comayagua ,Siguatepeque ,2024-01-06T08:45:00Z,Accidente de Transito,Colisión,"14.604697468461755, -87.83556987088687",14.604697468461755,-87.83556987088687
2024-01-06T11:34:13.153Z,La Paz ,Santiago de Puringla ,2024-01-06T09:17:00Z,Emergencia Medica,Emergencia Médica,"14.360294947579376, -87.90590086280314",14.360294947579376,-87.90590086280314
2024-01-06T11:34:27.346Z,Francisco Morazan ,Distrito Central,2024-01-06T09:59:00Z,Delitos Contra La Propiedad,Extorsión,"14.102753978645131, -87.20468399363492",14.102753978645131,-87.20468399363492
2024-01-06T11:37:53.335Z,Olancho ,Catacamas ,2024-01-06T09:14:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.838991489337204, -85.89195111697242",14.838991489337204,-85.89195111697242
2024-01-06T11:42:20.569Z,Francisco Morazan ,Distrito Central,2024-01-06T10:00:00Z,Delitos Contra La Propiedad,Robo A Personas,"14.085288989862578, -87.22666981008955",14.085288989862578,-87.22666981008955
2024-01-06T11:53:05.924Z,Francisco Morazan ,Distrito Central,2024-01-06T09:49:00Z,Accidente de Transito,Colisión,"14.119269229427758, -87.22487968709764",14.119269229427758,-87.22487968709764
2024-01-06T12:54:10.631Z,Olancho ,Juticalpa ,2024-01-06T10:45:00Z,Emergencia Medica,Emergencia Médica,"14.658446625016694, -86.20804400948222",14.658446625016694,-86.20804400948222
2024-01-06T13:06:12.239Z,Francisco Morazan ,Distrito Central,2024-01-06T11:53:00Z,Accidente de Transito,Colisión,"14.088499, -87.195457",14.088499,-87.195457
2024-01-06T13:11:15.389Z,Olancho ,Catacamas ,2024-01-06T12:25:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.843512184618822, -85.87892557554703",14.843512184618822,-85.87892557554703
2024-01-06T13:14:22.026Z,El Paraiso ,Danlí,2024-01-06T11:33:00Z,Delitos Contra la Niñez Adolescencia,Maltrato Familiar,"14.040291234433392, -86.5699490962396",14.040291234433392,-86.5699490962396
2024-01-06T13:14:55.252Z,Francisco Morazan ,Cedros ,2024-01-06T10:12:00Z,Emergencia Medica,Emergencia Médica,"14.598376974217002, -87.1203300956348",14.598376974217002,-87.1203300956348
2024-01-06T13:17:57.512Z,Francisco Morazan ,Talanga ,2024-01-06T11:37:00Z,Delitos Contra La Propiedad,Robo A Vivienda,"14.413159056810896, -87.08785072572674",14.413159056810896,-87.08785072572674
2024-01-06T13:21:28.557Z,Francisco Morazan ,Distrito Central,2024-01-06T12:05:00Z,Delitos Contra La Propiedad,Robo A Personas,"14.049031, -87.199893",14.049031,-87.199893
2024-01-06T13:24:03.131Z,La Paz ,La Paz ,2024-01-06T12:21:00Z,Delitos Contra La Propiedad,Robo A Personas,"14.326839091351745, -87.67258627686958",14.326839091351745,-87.67258627686958
2024-01-06T13:32:43.256Z,Francisco Morazan ,Distrito Central,2024-01-06T11:53:00Z,Accidente de Transito,Colisión,"14.100098, -87.252104",14.100098,-87.252104
2024-01-06T13:39:22.903Z,Comayagua ,Comayagua ,2024-01-06T12:25:00Z,Accidente de Transito,Colisión,"14.450465020037772, -87.6482209042255",14.450465020037772,-87.6482209042255
2024-01-06T13:44:52.289Z,Francisco Morazan ,Distrito Central,2024-01-06T12:09:00Z,Incendio,Zacatera,"14.119579, -87.227328",14.119579,-87.227328
2024-01-06T13:47:27.564Z,Comayagua ,Comayagua ,2024-01-06T12:13:00Z,Incendio,Zacatera,"14.448137778751947, -87.64513099951667",14.448137778751947,-87.64513099951667
2024-01-06T14:08:44.293Z,Francisco Morazan ,Distrito Central,2024-01-06T12:33:00Z,Accidente de Transito,Colisión,"14.053832748820371, -87.25371169779055",14.053832748820371,-87.25371169779055
2024-01-06T14:13:03.395Z,Francisco Morazan ,Distrito Central,2024-01-06T12:42:00Z,Accidente de Transito,Colisión,"14.082581534300278, -87.16332222967067",14.082581534300278,-87.16332222967067
2024-01-06T14:28:52.873Z,Francisco Morazan ,Distrito Central,2024-01-06T13:17:00Z,Delitos Contra La Propiedad,Robo A Personas,"14.096727578842057, -87.22198021719356",14.096727578842057,-87.22198021719356
2024-01-06T14:33:59.464Z,Intibuca ,Jesus de Otoro ,2024-01-06T12:35:00Z,Delitos Contra La Propiedad,Robo De Vehículo Automotor,"14.488569445090912, -87.978489822063",14.488569445090912,-87.978489822063
2024-01-06T14:44:59.588Z,Francisco Morazan ,Distrito Central,2024-01-06T14:04:00Z,Accidente de Transito,Colisión,"14.104899501095622, -87.23377139464972",14.104899501095622,-87.23377139464972
2024-01-06T14:50:50.149Z,Francisco Morazan ,Distrito Central,2024-01-06T12:59:00Z,Accidente de Transito,Colisión,"14.053027213169338, -87.2415518739021",14.053027213169338,-87.2415518739021
2024-01-06T16:04:22.617Z,Francisco Morazan ,Distrito Central,2024-01-06T14:14:00Z,Incendio,Zacatera,"14.068547425331998, -87.1680052432185",14.068547425331998,-87.1680052432185
2024-01-06T16:12:14.697Z,Francisco Morazan ,Tatumbla ,2024-01-06T14:41:00Z,Accidente de Transito,Choque,"14.034231160533794, -87.11562321104455",14.034231160533794,-87.11562321104455
2024-01-06T16:15:48.509Z,El Paraiso ,El Paraíso ,2024-01-06T12:33:00Z,Accidente de Transito,Volcamiento,"13.859626171796428, -86.55046382086853",13.859626171796428,-86.55046382086853
2024-01-06T16:16:39.295Z,Comayagua ,Ajuterique ,2024-01-06T14:09:00Z,Accidente de Transito,Colisión,"14.384738787451733, -87.70997727436135",14.384738787451733,-87.70997727436135
2024-01-06T16:17:35.282Z,Francisco Morazan ,Distrito Central,2024-01-06T14:48:00Z,Accidente de Transito,Colisión,"14.087800335432586, -87.20034516106286",14.087800335432586,-87.20034516106286
2024-01-06T16:24:35.05Z,Francisco Morazan ,Distrito Central,2024-01-06T15:19:00Z,Accidente de Transito,Colisión,"14.102832839788062, -87.24242619136866",14.102832839788062,-87.24242619136866
2024-01-06T16:25:46.703Z,Francisco Morazan ,Distrito Central,2024-01-06T13:15:00Z,Delitos Contra La Propiedad,Robo A Comercio,"14.13029302802841, -87.12641517589402",14.13029302802841,-87.12641517589402
2024-01-06T16:30:47.553Z,Francisco Morazan ,Distrito Central,2024-01-06T15:29:00Z,Accidente de Transito,Colisión,"14.076863637274169, -87.21064759932555",14.076863637274169,-87.21064759932555
2024-01-06T16:31:51.5Z,El Paraiso ,Teupasenti ,2024-01-06T14:16:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.227261652860694, -86.7156379738123",14.227261652860694,-86.7156379738123
2024-01-06T16:35:45.83Z,Francisco Morazan ,Distrito Central,2024-01-06T16:03:00Z,Accidente de Transito,Colisión,"14.113887032172164, -87.2108434673979",14.113887032172164,-87.2108434673979
2024-01-06T16:37:21.356Z,El Paraiso ,Danlí,2024-01-06T14:26:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.048651473016086, -86.56876322216871",14.048651473016086,-86.56876322216871
2024-01-06T16:40:29.383Z,Francisco Morazan ,Distrito Central,2024-01-06T14:46:00Z,Delitos Contra la Niñez Adolescencia,Maltrato Familiar,"14.063411103613024, -87.1635650854784",14.063411103613024,-87.1635650854784
2024-01-06T16:50:04.024Z,Francisco Morazan ,Distrito Central,2024-01-06T14:47:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.109424874178279, -87.15507102968776",14.109424874178279,-87.15507102968776
2024-01-06T16:51:13.944Z,Francisco Morazan ,Distrito Central,2024-01-06T14:11:00Z,Incendio,Forestal,"14.118388165382115, -87.20335016523387",14.118388165382115,-87.20335016523387
2024-01-06T16:52:50.804Z,Francisco Morazan ,Distrito Central,2024-01-06T16:11:00Z,Delitos Contra La Propiedad,Robo A Personas,"14.075096786114965, -87.1813528381172",14.075096786114965,-87.1813528381172
2024-01-06T16:54:50.781Z,Francisco Morazan ,Distrito Central,2024-01-06T16:21:00Z,Delitos Contra La Propiedad,Robo A Comercio,"14.104869803089514, -87.23434994767777",14.104869803089514,-87.23434994767777
2024-01-06T16:57:37.349Z,Francisco Morazan ,Distrito Central,2024-01-06T14:53:00Z,Delitos Contra La Propiedad,Robo A Personas,"14.113801877262352, -87.23153297045936",14.113801877262352,-87.23153297045936
2024-01-06T16:58:51.53Z,Francisco Morazan ,Distrito Central,2024-01-06T16:13:00Z,Accidente de Transito,Colisión,"14.096823, -87.207070",14.096823,-87.207070
2024-01-06T16:59:59.886Z,Francisco Morazan ,Distrito Central,2024-01-06T13:35:00Z,Emergencia Medica,Teleconsulta,"14.11551550281076, -87.22691810377617",14.11551550281076,-87.22691810377617
2024-01-06T17:02:13.191Z,Francisco Morazan ,Distrito Central,2024-01-06T15:08:00Z,Delitos Contra La Propiedad,Extorsión,"14.052054087425455, -87.18895376569185",14.052054087425455,-87.18895376569185
2024-01-06T17:14:09.641Z,Francisco Morazan ,Distrito Central,2024-01-06T14:32:00Z,Incendio,Zacatera,"14.066759454007272, -87.16764796974626",14.066759454007272,-87.16764796974626
2024-01-06T17:17:39.011Z,Francisco Morazan ,Distrito Central,2024-01-06T14:25:00Z,Emergencia Medica,Emergencia Médica,"14.098364382348848, -87.23237487954141",14.098364382348848,-87.23237487954141
2024-01-06T17:18:37.848Z,Francisco Morazan ,Distrito Central,2024-01-06T15:27:00Z,Incendio,Zacatera,"14.118171245718555, -87.22407592311002",14.118171245718555,-87.22407592311002
2024-01-06T17:23:32.518Z,Francisco Morazan ,Distrito Central,2024-01-06T14:28:00Z,Emergencia Medica,Emergencia Médica,"14.077294695996407, -87.31917234034664",14.077294695996407,-87.31917234034664
2024-01-06T17:25:19.156Z,El Paraiso ,El Paraíso ,2024-01-06T14:47:00Z,Emergencia Medica,Emergencia Médica,"13.86434910904679, -86.5527403795317",13.86434910904679,-86.5527403795317
2024-01-06T17:25:23.845Z,Francisco Morazan ,Distrito Central,2024-01-06T15:33:00Z,Accidente de Transito,Colisión,"14.047744609161997, -87.21363535862346",14.047744609161997,-87.21363535862346
2024-01-06T17:28:37.338Z,Comayagua ,Comayagua ,2024-01-06T14:43:00Z,Emergencia Medica,Emergencia Médica,"14.448470243284035, -87.65028084069803",14.448470243284035,-87.65028084069803
2024-01-06T17:29:06.847Z,Francisco Morazan ,Distrito Central,2024-01-06T15:47:00Z,Accidente de Transito,Colisión,"14.047552276655605, -87.2126707388734",14.047552276655605,-87.2126707388734
2024-01-06T17:32:22.82Z,Comayagua ,Comayagua ,2024-01-06T15:47:00Z,Accidente de Transito,Choque,"14.433841333799574, -87.64513099951671",14.433841333799574,-87.64513099951671
2024-01-06T17:35:16.641Z,La Paz ,Marcala ,2024-01-06T16:10:00Z,Accidente de Transito,Despiste,"14.158822857883834, -88.03868489370781",14.158822857883834,-88.03868489370781
2024-01-06T17:38:52.519Z,Francisco Morazan ,Distrito Central,2024-01-06T16:26:00Z,Emergencia Medica,Emergencia Médica,"14.060762643734398, -87.17841354216367",14.060762643734398,-87.17841354216367
2024-01-06T17:42:13.654Z,Francisco Morazan ,Distrito Central,2024-01-06T16:28:00Z,Incendio,Zacatera,"14.074273900959456, -87.16613007226086",14.074273900959456,-87.16613007226086
2024-01-06T17:48:50.176Z,Francisco Morazan ,Distrito Central,2024-01-06T15:26:00Z,Accidente de Transito,Colisión,"14.063917635648341, -87.21936935611554",14.063917635648341,-87.21936935611554
2024-01-06T17:54:12.354Z,Francisco Morazan ,Distrito Central,2024-01-06T17:19:00Z,Accidente de Transito,Colisión,"14.100315946645155, -87.20725964127381",14.100315946645155,-87.20725964127381
2024-01-06T17:55:39.527Z,Olancho ,Juticalpa ,2024-01-06T14:43:00Z,Delitos Contra La Propiedad,Robo A Vivienda,"14.657782327772063, -86.21113391419102",14.657782327772063,-86.21113391419102
2024-01-06T17:59:25.787Z,Francisco Morazan ,Distrito Central,2024-01-06T16:41:00Z,Delitos Contra la Niñez Adolescencia,Maltrato Familiar,"14.119283758595738, -87.18160108761592",14.119283758595738,-87.18160108761592
2024-01-06T18:04:09.191Z,Francisco Morazan ,Distrito Central,2024-01-06T16:45:00Z,Delitos Contra La Propiedad,Robo A Personas,"14.100327754259546, -87.20352844929857",14.100327754259546,-87.20352844929857
2024-01-06T18:11:02.615Z,Francisco Morazan ,Distrito Central,2024-01-06T16:32:00Z,Incendio,Zacatera,"14.100654939142524, -87.17357577514825",14.100654939142524,-87.17357577514825
2024-01-06T18:13:15.739Z,Francisco Morazan ,Distrito Central,2024-01-06T17:38:00Z,Accidente de Transito,Colisión,"14.100657598779929, -87.20726523318999",14.100657598779929,-87.20726523318999
2024-01-06T18:16:58.319Z,Francisco Morazan ,Distrito Central,2024-01-06T16:30:00Z,Emergencia Medica,Emergencia Médica,"14.030260783938859, -87.13467071623079",14.030260783938859,-87.13467071623079
2024-01-06T19:59:30.619Z,Francisco Morazan ,Distrito Central,2024-01-02T03:51:00Z,Accidente de Transito,Volcamiento,"14.074531564147522, -87.2115431906443",14.074531564147522,-87.2115431906443
2024-01-06T20:48:29.211Z,Francisco Morazan ,Distrito Central,2024-01-06T18:52:00Z,Accidente de Transito,Colisión,"14.043620923161471, -87.2107806776477",14.043620923161471,-87.2107806776477
2024-01-06T20:55:43.667Z,Francisco Morazan ,Distrito Central,2024-01-06T19:04:00Z,Accidente de Transito,Colisión,"14.092174710165047, -87.14395011276352",14.092174710165047,-87.14395011276352
2024-01-06T21:04:58.8Z,Francisco Morazan ,Distrito Central,2024-01-06T19:11:00Z,Accidente de Transito,Colisión,"14.089077714337064, -87.20373639809145",14.089077714337064,-87.20373639809145
2024-01-06T21:11:42.478Z,Francisco Morazan ,Distrito Central,2024-01-06T19:41:00Z,Accidente de Transito,Colisión,"14.143639771885583, -87.28965995748055",14.143639771885583,-87.28965995748055
2024-01-06T21:12:04.722Z,Francisco Morazan ,Distrito Central,2024-01-06T18:37:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.065094868829163, -87.15928402314903",14.065094868829163,-87.15928402314903
2024-01-06T21:32:46.925Z,Francisco Morazan ,San Ignacio,2024-01-06T19:00:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.659350287744507, -87.01786842874101",14.659350287744507,-87.01786842874101
2024-01-06T21:51:29.476Z,Francisco Morazan ,Distrito Central,2024-01-06T19:26:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.077339726263915, -87.25964042517207",14.077339726263915,-87.25964042517207
2024-01-06T21:53:53.747Z,Comayagua ,Comayagua ,2024-01-06T18:48:00Z,Emergencia Medica,Emergencia Médica,"14.448137778751947, -87.64101112657164",14.448137778751947,-87.64101112657164
2024-01-06T22:08:20.637Z,Francisco Morazan ,Distrito Central,2024-01-06T21:11:00Z,Accidente de Transito,Colisión,"14.098027658521733, -87.17108927440546",14.098027658521733,-87.17108927440546
2024-01-06T22:15:30.165Z,Francisco Morazan ,Distrito Central,2024-01-06T19:18:00Z,Accidente de Transito,Caída,"14.075289210572414, -87.18970402250339",14.075289210572414,-87.18970402250339
2024-01-06T22:20:53.809Z,Francisco Morazan ,Distrito Central,2024-01-06T19:32:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.10232831300459, -87.1657559203878",14.10232831300459,-87.1657559203878
2024-01-06T22:23:52.077Z,Comayagua ,Comayagua ,2024-01-06T21:22:00Z,Accidente de Transito,Colisión,"14.44680791565326, -87.64513099951671",14.44680791565326,-87.64513099951671
2024-01-06T22:29:58.039Z,Francisco Morazan ,Distrito Central,2024-01-06T19:50:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.112510786953973, -87.20774266542185",14.112510786953973,-87.20774266542185
2024-01-06T23:08:05.362Z,Francisco Morazan ,Distrito Central,2024-01-06T20:16:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"14.104041518500157, -87.17546172963421",14.104041518500157,-87.17546172963421
2024-01-06T23:16:13.749Z,Francisco Morazan ,Santa Ana ,2024-01-06T21:41:00Z,Delitos Contra La Muje u Hombre,Violencia Doméstica,"13.9296009155214, -87.27229398957815",13.9296009155214,-87.27229398957815
2024-01-06T23:44:18.045Z,Francisco Morazan ,Distrito Central,2024-01-06T20:35:00Z,Accidente de Transito,Atropello,"14.278880698297193, -87.40535987997032",14.278880698297193,-87.40535987997032
2024-01-06T23:49:10.799Z,Francisco Morazan ,Distrito Central,2024-01-06T20:59:00Z,Accidente de Transito,Colisión,"14.018093390637897, -87.19968238259716",14.018093390637897,-87.19968238259716
2024-01-06T23:53:08.675Z,Francisco Morazan ,Distrito Central,2024-01-06T21:28:00Z,Accidente de Transito,Colisión,"14.113500251124039, -87.1937507998093",14.113500251124039,-87.1937507998093
2024-01-06T23:57:43.578Z,Francisco Morazan ,Distrito Central,2024-01-06T22:02:00Z,Accidente de Transito,Colisión,"14.097343065881326, -87.2085949429169",14.097343065881326,-87.2085949429169
2024-01-07T00:07:21.697Z,Francisco Morazan ,Distrito Central,2024-01-06T21:58:00Z,Emergencia Medica,Emergencia Médica,"13.98812431848205, -87.19876619981063",13.98812431848205,-87.19876619981063
2024-01-07T03:08:37.063Z,Francisco Morazan ,Cedros ,2024-01-06T22:11:00Z,Delitos Contra La Muje u Hombre,Maltrato Familiar,"14.600811033112103, -87.12330577459558",14.600811033112103,-87.12330577459558
